,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Grade_Class
1496,2497,18,Male,African American,Bachelor's,10.0,5,No,Moderate,Yes,No,No,No,2.9,2.0,D
1497,2498,18,Female,Caucasian,Some College,4.3,3,No,High,No,Yes,Yes,No,3.3,1.0,F
1498,2499,17,Female,Asian,Some College,1.2,6,No,Low,No,No,No,No,2.2,3.0,B
1499,2500,17,Male,African American,Some College,6.5,29,No,High,No,No,No,Yes,0.2,4.0,A
1500,2501,17,Female,African American,High School,2.9,29,No,Low,No,No,No,No,0.0,4.0,A
1501,2502,16,Male,Caucasian,Some College,14.2,23,Yes,Low,No,No,No,No,0.9,4.0,A
1502,2503,16,Female,Asian,Bachelor's,10.7,18,No,Moderate,Yes,No,Yes,No,1.8,4.0,A
1503,2504,17,Female,Asian,Some College,2.9,6,No,Moderate,No,No,No,No,2.5,3.0,B
1504,2505,17,Male,Caucasian,Higher,0.2,2,No,Low,Yes,No,No,No,2.7,2.0,D
1505,2506,17,Male,Asian,Some College,16.2,7,Yes,Very High,No,No,No,No,3.2,1.0,F
1506,2507,18,Male,African American,High School,3.5,0,No,Moderate,Yes,No,No,No,2.9,2.0,D
1507,2508,16,Male,Asian,High School,12.1,0,Yes,Low,Yes,No,Yes,No,3.7,0.0,F
1508,2509,18,Female,Caucasian,Higher,6.7,13,Yes,Moderate,No,Yes,No,No,2.1,3.0,B
1509,2510,18,Male,Caucasian,High School,11.7,5,Yes,High,No,No,No,No,2.5,2.0,D
1510,2511,17,Female,Other,Bachelor's,6.3,9,No,Moderate,No,No,No,Yes,2.1,3.0,B
1511,2512,17,Male,Caucasian,Bachelor's,1.7,24,No,Low,Yes,No,No,No,0.5,4.0,A
1512,2513,15,Male,Asian,High School,4.5,27,No,Low,No,No,No,No,0.0,4.0,A
1513,2514,15,Female,Caucasian,None,3.8,13,No,Moderate,No,No,No,No,1.8,4.0,A
1514,2515,18,Male,African American,Some College,8.6,3,No,Moderate,No,No,No,Yes,2.7,2.0,D
1515,2516,16,Male,Caucasian,High School,13.2,5,Yes,High,No,No,Yes,No,3.1,1.0,F
1516,2517,17,Male,African American,Some College,5.3,15,Yes,Very High,Yes,No,No,No,2.4,3.0,B
1517,2518,17,Male,Caucasian,Some College,0.2,27,No,Low,Yes,Yes,Yes,No,0.6,4.0,A
1518,2519,18,Female,Caucasian,Some College,10.4,20,No,High,No,Yes,Yes,Yes,1.4,4.0,A
1519,2520,15,Female,Caucasian,Some College,12.1,27,Yes,Very High,No,Yes,Yes,No,1.4,4.0,A
1520,2521,16,Male,Caucasian,High School,19.3,0,No,Very High,No,No,No,No,3.5,0.0,F
1521,2522,15,Male,Other,Some College,11.8,5,No,Very High,Yes,No,Yes,No,3.1,1.0,F
1522,2523,15,Male,Other,High School,9.4,8,No,High,Yes,Yes,No,No,2.6,2.0,D
1523,2524,15,Female,Caucasian,High School,11.5,14,Yes,Moderate,No,No,No,Yes,2.1,3.0,B
1524,2525,15,Female,Asian,Some College,18.6,11,No,Moderate,No,Yes,No,Yes,2.3,3.0,B
1525,2526,17,Female,Caucasian,Bachelor's,16.6,2,Yes,Moderate,Yes,No,No,No,3.4,1.0,F
1526,2527,17,Female,African American,High School,6.5,10,No,High,No,No,Yes,No,2.3,3.0,B
1527,2528,15,Male,Asian,Some College,4.7,14,No,Moderate,No,No,No,No,2.1,3.0,B
1528,2529,16,Male,Other,Some College,5.3,2,No,Low,No,No,No,No,2.7,2.0,D
1529,2530,18,Male,Caucasian,High School,10.1,13,No,Low,No,No,No,No,1.8,4.0,A
1530,2531,16,Female,Asian,High School,14.9,1,No,High,No,No,Yes,No,3.3,1.0,F
1531,2532,16,Male,Caucasian,Bachelor's,10.1,28,No,High,Yes,No,No,No,0.7,4.0,A
1532,2533,16,Female,Other,Some College,1.4,3,Yes,Moderate,No,No,Yes,Yes,2.9,2.0,D
1533,2534,15,Female,Caucasian,Some College,14.5,25,No,Low,No,No,No,No,0.4,4.0,A
1534,2535,17,Male,African American,Some College,16.1,18,Yes,High,No,No,No,No,1.8,4.0,A
1535,2536,16,Male,African American,None,5.8,11,Yes,None,Yes,No,No,No,1.9,4.0,A
1536,2537,15,Male,African American,Some College,13.3,1,Yes,Moderate,No,No,No,No,3.4,1.0,F
1537,2538,16,Female,Caucasian,Some College,8.5,16,Yes,Moderate,No,No,No,Yes,1.7,4.0,A
1538,2539,16,Female,Other,Some College,17.8,2,No,Very High,No,No,No,No,3.3,1.0,F
1539,2540,15,Male,Caucasian,High School,16.9,9,No,Moderate,Yes,Yes,No,No,2.8,2.0,D
1540,2541,17,Male,African American,None,10.5,15,Yes,Moderate,No,No,No,Yes,2.0,3.0,B
1541,2542,17,Female,Caucasian,High School,13.8,21,Yes,High,No,Yes,No,No,1.5,4.0,A
1542,2543,18,Male,Caucasian,Higher,17.7,8,Yes,Moderate,No,Yes,No,Yes,2.9,2.0,D
1543,2544,15,Female,African American,Some College,9.9,10,No,Low,No,No,No,No,2.0,3.0,B
1544,2545,18,Female,Caucasian,Some College,6.3,20,No,Moderate,Yes,No,No,No,1.1,4.0,A
1545,2546,18,Male,Caucasian,None,15.1,14,No,Very High,Yes,No,No,No,2.6,2.0,D
1546,2547,18,Male,Caucasian,None,4.4,2,Yes,Moderate,No,No,Yes,Yes,3.4,1.0,F
1547,2548,17,Male,Caucasian,Some College,7.8,15,No,High,No,Yes,No,No,2.1,3.0,B
1548,2549,15,Male,Asian,Some College,17.3,29,No,Very High,No,Yes,No,No,1.1,4.0,A
1549,2550,18,Female,Asian,Some College,14.5,20,No,High,No,No,No,Yes,1.6,4.0,A
1550,2551,15,Female,Caucasian,High School,8.1,20,No,High,Yes,No,No,No,1.4,4.0,A
1551,2552,15,Female,Caucasian,Some College,4.3,20,No,High,No,Yes,No,No,1.2,4.0,A
1552,2553,17,Male,Caucasian,High School,7.1,27,Yes,Very High,No,Yes,No,No,1.0,4.0,A
1553,2554,18,Female,Caucasian,High School,5.7,11,Yes,Very High,Yes,No,No,No,2.3,3.0,B
1554,2555,18,Male,African American,Some College,3.5,22,No,Very High,No,No,No,No,0.9,4.0,A
1555,2556,15,Male,African American,High School,14.9,4,No,High,No,No,No,Yes,2.9,2.0,D
1556,2557,16,Male,Caucasian,High School,5.0,6,Yes,Moderate,Yes,No,No,Yes,2.8,2.0,D
1557,2558,17,Male,Caucasian,Some College,9.1,8,No,Low,Yes,Yes,No,No,3.0,1.0,F
1558,2559,17,Male,Caucasian,Some College,7.7,20,Yes,Moderate,Yes,Yes,No,No,1.5,4.0,A
1559,2560,17,Male,Asian,Bachelor's,19.6,17,No,Very High,Yes,Yes,Yes,No,2.5,3.0,B
1560,2561,17,Female,Other,Some College,7.8,20,No,High,No,No,No,No,1.6,4.0,A
1561,2562,18,Male,Caucasian,None,1.6,7,No,Moderate,No,Yes,No,No,2.2,3.0,B
1562,2563,18,Female,Caucasian,High School,1.8,11,Yes,Moderate,No,No,No,Yes,1.8,4.0,A
1563,2564,16,Female,Asian,Higher,11.8,19,No,Moderate,Yes,No,Yes,No,1.6,4.0,A
1564,2565,17,Male,Other,Some College,12.0,1,No,Moderate,No,No,No,No,2.9,2.0,D
1565,2566,17,Male,Caucasian,Some College,8.4,9,No,High,No,No,No,No,2.5,2.0,D
1566,2567,15,Male,Caucasian,None,8.6,18,No,Moderate,Yes,No,No,No,1.5,4.0,A
1567,2568,18,Female,Caucasian,Some College,1.1,8,No,Low,No,No,No,No,1.7,4.0,A
1568,2569,17,Male,African American,None,10.3,24,No,Moderate,No,No,No,No,0.8,4.0,A
1569,2570,16,Female,Caucasian,Some College,10.1,23,No,Low,No,Yes,No,No,0.9,4.0,A
1570,2571,16,Male,Caucasian,Bachelor's,3.0,7,No,Very High,No,No,No,No,2.2,3.0,B
1571,2572,18,Male,African American,Higher,2.1,23,No,Moderate,No,No,No,No,0.7,4.0,A
1572,2573,16,Female,Caucasian,Some College,2.5,23,No,Very High,No,No,No,No,1.0,4.0,A
1573,2574,16,Female,Asian,Some College,2.0,23,No,Low,No,Yes,No,No,0.3,4.0,A
1574,2575,18,Male,Caucasian,Bachelor's,12.2,0,No,Low,No,No,No,No,2.8,2.0,D
1575,2576,17,Female,Caucasian,Some College,3.9,5,No,High,No,No,No,No,2.5,3.0,B
1576,2577,17,Female,African American,None,5.0,11,No,High,No,Yes,No,Yes,2.1,3.0,B
1577,2578,16,Female,Caucasian,Some College,3.5,24,No,Moderate,No,No,Yes,No,0.8,4.0,A
1578,2579,16,Female,Other,High School,19.2,23,No,Low,No,No,Yes,No,1.0,4.0,A
1579,2580,17,Female,African American,Some College,17.1,18,No,None,No,Yes,No,No,1.4,4.0,A
1580,2581,18,Male,Caucasian,Some College,4.6,26,No,High,Yes,No,No,No,0.5,4.0,A
1581,2582,16,Male,Asian,Some College,6.6,16,No,Low,Yes,Yes,No,No,1.8,4.0,A
1582,2583,15,Female,Caucasian,High School,4.2,1,Yes,Moderate,No,No,No,No,2.9,2.0,D
1583,2584,18,Male,Other,High School,9.8,10,Yes,High,No,No,No,Yes,2.3,3.0,B
1584,2585,16,Male,Caucasian,Some College,0.4,17,No,None,No,No,No,No,0.8,4.0,A
1585,2586,16,Female,African American,Bachelor's,13.4,22,No,Low,Yes,Yes,No,No,1.5,4.0,A
1586,2587,15,Male,Caucasian,Some College,10.5,27,Yes,None,Yes,No,No,No,0.7,4.0,A
1587,2588,15,Female,Caucasian,High School,18.0,21,Yes,Very High,No,No,Yes,No,1.8,4.0,A
1588,2589,17,Female,Asian,Bachelor's,3.3,10,No,Moderate,Yes,No,Yes,No,2.2,3.0,B
1589,2590,18,Male,Asian,Bachelor's,16.1,17,No,Very High,Yes,No,No,No,1.8,4.0,A
1590,2591,18,Female,Caucasian,High School,15.8,7,No,Low,No,Yes,No,No,3.0,1.0,F
1591,2592,17,Female,Caucasian,None,2.5,14,No,High,No,Yes,No,No,2.1,3.0,B
1592,2593,18,Female,Asian,Some College,8.0,8,No,Low,No,No,Yes,No,2.3,3.0,B
1593,2594,18,Female,Other,Bachelor's,3.4,14,No,Moderate,No,No,No,No,1.5,4.0,A
1594,2595,18,Female,Caucasian,Higher,5.1,6,Yes,High,No,No,No,No,2.5,2.0,D
1595,2596,18,Male,Caucasian,Bachelor's,5.3,19,No,High,Yes,No,No,No,1.4,4.0,A
1596,2597,18,Male,Caucasian,Some College,11.1,12,No,High,No,Yes,No,No,2.5,3.0,B
1597,2598,15,Female,Asian,Some College,8.2,12,No,High,No,No,No,Yes,2.1,3.0,B
1598,2599,18,Female,Caucasian,None,19.0,0,No,Low,Yes,No,Yes,No,3.5,1.0,F
1599,2600,15,Male,Caucasian,High School,2.5,19,No,Moderate,No,No,No,No,1.1,4.0,A
1600,2601,18,Female,Asian,Some College,19.5,3,No,Moderate,No,No,No,No,3.3,1.0,F
1601,2602,17,Male,Caucasian,Some College,4.6,23,No,High,No,No,Yes,No,0.9,4.0,A
1602,2603,16,Female,Caucasian,Some College,15.5,3,No,Low,No,Yes,Yes,No,3.4,1.0,F
1603,2604,15,Female,Caucasian,Some College,6.8,3,Yes,Very High,No,No,No,No,3.6,0.0,F
1604,2605,18,Female,Caucasian,High School,2.9,12,No,Moderate,Yes,No,No,Yes,2.3,3.0,B
1605,2606,17,Female,Caucasian,Some College,17.2,1,No,High,No,No,Yes,Yes,3.4,1.0,F
1606,2607,16,Female,African American,None,6.2,27,No,Low,No,Yes,No,No,0.4,4.0,A
1607,2608,15,Female,Caucasian,Some College,13.2,25,No,Moderate,No,No,No,No,0.8,4.0,A
1608,2609,16,Female,African American,Some College,11.3,22,No,High,Yes,No,No,No,1.3,4.0,A
1609,2610,17,Male,Asian,Some College,9.4,14,No,Moderate,Yes,No,No,No,2.1,3.0,B
1610,2611,15,Male,Asian,Higher,9.9,3,No,Very High,Yes,No,No,No,3.3,1.0,F
1611,2612,16,Male,Caucasian,High School,14.6,26,No,High,No,Yes,No,No,1.0,4.0,A
1612,2613,18,Female,Caucasian,Some College,1.8,5,Yes,Moderate,Yes,No,No,No,2.5,2.0,D
1613,2614,15,Female,Caucasian,High School,13.4,2,No,High,Yes,No,No,No,3.0,1.0,F
1614,2615,16,Female,Caucasian,Some College,17.9,6,No,High,Yes,No,Yes,No,3.2,1.0,F
1615,2616,17,Female,Caucasian,Bachelor's,1.2,5,No,High,No,No,No,Yes,1.9,4.0,A
1616,2617,17,Female,African American,Some College,2.8,2,Yes,Low,No,No,No,No,3.0,1.0,F
1617,2618,15,Female,Caucasian,Bachelor's,14.3,3,No,Moderate,No,Yes,Yes,No,3.5,1.0,F
1618,2619,16,Female,Caucasian,High School,8.7,9,No,High,No,No,No,No,2.5,3.0,B
1619,2620,15,Male,Caucasian,Bachelor's,8.1,29,Yes,High,Yes,Yes,No,No,1.2,4.0,A
1620,2621,15,Female,African American,None,2.7,20,No,Moderate,No,No,No,No,0.8,4.0,A
1621,2622,16,Male,Caucasian,Bachelor's,10.1,8,No,Low,No,Yes,No,No,2.4,3.0,B
1622,2623,16,Male,African American,High School,2.5,29,No,Moderate,No,No,No,No,0.0,4.0,A
1623,2624,18,Female,Caucasian,High School,9.5,5,Yes,None,No,No,No,No,2.8,2.0,D
1624,2625,16,Female,Asian,Some College,15.3,28,Yes,High,No,No,No,No,0.3,4.0,A
1625,2626,17,Male,Asian,Bachelor's,5.2,19,Yes,High,No,No,No,No,1.7,4.0,A
1626,2627,15,Male,Caucasian,None,9.6,26,Yes,Moderate,Yes,No,No,No,0.6,4.0,A
1627,2628,15,Female,Caucasian,High School,19.8,10,Yes,High,No,Yes,Yes,Yes,3.1,1.0,F
1628,2629,17,Female,Caucasian,Bachelor's,13.7,6,No,Moderate,Yes,Yes,No,No,2.8,2.0,D
1629,2630,16,Male,Caucasian,High School,16.8,17,Yes,High,No,No,Yes,No,2.1,3.0,B
1630,2631,17,Female,African American,High School,8.3,3,No,Low,Yes,No,No,No,2.7,2.0,D
1631,2632,17,Female,Asian,Some College,15.4,4,No,Moderate,No,No,No,No,2.8,2.0,D
1632,2633,18,Female,African American,High School,0.8,3,No,High,No,Yes,Yes,No,3.1,1.0,F
1633,2634,17,Male,Asian,Bachelor's,2.5,3,No,Low,No,No,Yes,No,2.6,2.0,D
1634,2635,15,Male,Caucasian,Some College,4.1,26,Yes,Moderate,No,No,No,No,0.8,4.0,A
1635,2636,17,Male,Caucasian,Some College,8.0,12,No,Moderate,No,Yes,Yes,No,2.3,3.0,B
1636,2637,15,Female,Asian,Higher,16.9,15,No,Low,Yes,No,No,No,1.5,4.0,A
1637,2638,15,Female,Caucasian,Some College,6.9,24,No,Low,No,Yes,No,Yes,1.1,4.0,A
1638,2639,15,Male,African American,None,13.1,13,Yes,Low,No,No,No,No,1.6,4.0,A
1639,2640,16,Male,Caucasian,High School,14.2,10,No,Very High,Yes,Yes,Yes,No,3.1,1.0,F
1640,2641,18,Male,Caucasian,Some College,11.7,28,No,High,No,No,Yes,Yes,0.8,4.0,A
1641,2642,15,Female,Other,High School,7.1,1,No,Moderate,No,No,No,No,3.0,2.0,D
1642,2643,15,Male,Caucasian,Bachelor's,11.5,21,No,High,Yes,Yes,No,Yes,1.6,4.0,A
1643,2644,16,Male,Other,Some College,6.8,13,No,None,No,No,Yes,No,1.9,4.0,A
1644,2645,15,Female,Other,High School,1.7,23,No,Moderate,Yes,No,No,No,1.0,4.0,A
1645,2646,17,Female,Asian,Some College,19.9,23,Yes,Low,Yes,No,No,No,1.4,4.0,A
1646,2647,17,Female,African American,Some College,2.5,26,No,Low,Yes,No,No,No,0.2,4.0,A
1647,2648,18,Male,African American,Bachelor's,1.4,6,No,High,Yes,Yes,No,No,2.6,2.0,D
1648,2649,15,Female,Asian,Bachelor's,17.6,25,No,Low,No,No,No,Yes,0.5,4.0,A
1649,2650,16,Female,Caucasian,Some College,6.0,10,No,High,No,Yes,No,Yes,2.3,3.0,B
1650,2651,17,Male,Caucasian,Some College,13.0,3,No,Moderate,Yes,No,No,No,2.8,2.0,D
1651,2652,16,Female,African American,Some College,6.6,6,No,None,No,No,No,No,2.1,3.0,B
1652,2653,16,Male,Caucasian,Some College,7.8,28,No,High,No,Yes,No,No,0.7,4.0,A
1653,2654,17,Male,Caucasian,High School,5.2,15,Yes,Moderate,Yes,No,No,No,1.8,4.0,A
1654,2655,16,Female,Caucasian,High School,6.9,25,No,Moderate,No,Yes,No,No,0.7,4.0,A
1655,2656,17,Female,African American,Some College,8.2,5,No,Low,No,No,No,No,2.5,3.0,B
1656,2657,16,Female,Asian,High School,14.4,26,No,None,No,No,No,No,0.4,4.0,A
1657,2658,17,Female,Caucasian,None,10.2,5,No,Very High,No,No,Yes,No,3.0,1.0,F
1658,2659,15,Female,Other,Some College,18.9,1,No,Moderate,No,No,No,No,3.6,0.0,F
1659,2660,18,Female,African American,None,0.8,23,No,None,Yes,No,No,No,0.4,4.0,A
1660,2661,17,Male,Asian,Some College,10.1,7,Yes,High,Yes,No,No,No,2.7,2.0,D
1661,2662,17,Male,African American,Some College,11.7,29,No,Low,Yes,No,No,Yes,0.2,4.0,A
1662,2663,18,Female,Asian,Higher,18.4,26,No,Low,No,No,Yes,No,1.0,4.0,A
1663,2664,17,Male,Caucasian,Some College,1.0,6,Yes,Low,No,No,No,No,2.6,2.0,D
1664,2665,17,Female,Asian,None,11.5,26,No,Moderate,No,No,No,Yes,0.2,4.0,A
1665,2666,16,Male,Caucasian,Some College,17.1,24,Yes,None,No,No,No,No,0.8,4.0,A
1666,2667,18,Male,Asian,Bachelor's,4.8,23,No,Moderate,No,No,No,Yes,0.5,4.0,A
1667,2668,15,Male,Other,Higher,17.5,13,No,High,No,No,Yes,No,2.5,3.0,B
1668,2669,17,Female,Caucasian,Some College,0.4,8,No,Low,No,No,No,Yes,1.6,4.0,A
1669,2670,18,Male,Caucasian,High School,14.6,14,Yes,Moderate,No,No,No,No,2.4,3.0,B
1670,2671,16,Female,Asian,Bachelor's,18.7,24,Yes,Moderate,Yes,No,Yes,No,1.3,4.0,A
1671,2672,15,Male,Caucasian,High School,13.1,21,No,Moderate,No,Yes,No,No,1.3,4.0,A
1672,2673,18,Male,Asian,Some College,8.8,17,No,Very High,Yes,No,No,No,1.6,4.0,A
1673,2674,15,Male,Caucasian,Some College,0.9,11,No,Moderate,No,No,No,No,1.9,4.0,A
1674,2675,15,Male,Caucasian,None,18.4,22,No,None,No,Yes,No,No,0.6,4.0,A
1675,2676,15,Male,Other,High School,9.4,18,No,Moderate,No,No,Yes,No,1.4,4.0,A
1676,2677,17,Female,African American,High School,0.6,12,No,Low,No,No,No,No,1.4,4.0,A
1677,2678,17,Female,Asian,Some College,13.8,6,No,High,No,Yes,Yes,No,2.9,2.0,D
1678,2679,16,Male,Caucasian,Bachelor's,9.6,24,No,None,No,No,No,No,0.6,4.0,A
1679,2680,16,Male,African American,High School,2.5,9,No,Low,Yes,Yes,No,Yes,2.6,2.0,D
1680,2681,18,Male,African American,Bachelor's,4.3,29,Yes,Moderate,No,Yes,No,No,0.4,4.0,A
1681,2682,16,Male,African American,None,1.3,9,Yes,Low,No,No,No,No,2.1,3.0,B
1682,2683,15,Female,African American,Some College,11.5,1,No,Moderate,No,Yes,No,No,3.1,1.0,F
1683,2684,15,Male,African American,None,12.4,13,Yes,Low,No,Yes,No,No,1.9,4.0,A
1684,2685,17,Female,Caucasian,Bachelor's,10.1,12,No,Very High,Yes,No,Yes,No,2.3,3.0,B
1685,2686,15,Male,Caucasian,Some College,16.3,21,Yes,Low,No,Yes,No,No,1.3,4.0,A
1686,2687,18,Female,Asian,Some College,17.2,28,No,Very High,No,No,No,No,1.1,4.0,A
1687,2688,15,Male,Caucasian,Bachelor's,12.3,5,No,Moderate,No,No,Yes,No,2.9,2.0,D
1688,2689,15,Male,African American,Some College,0.3,8,Yes,High,Yes,No,Yes,Yes,2.6,2.0,D
1689,2690,18,Female,Caucasian,Higher,13.9,12,No,Low,No,No,No,Yes,1.7,4.0,A
1690,2691,16,Male,African American,Some College,8.4,8,Yes,High,Yes,No,Yes,No,2.8,2.0,D
1691,2692,16,Male,Asian,Bachelor's,11.3,12,Yes,Moderate,No,No,No,Yes,1.8,4.0,A
1692,2693,18,Male,Caucasian,Some College,13.0,4,Yes,Moderate,Yes,No,No,No,3.3,1.0,F
1693,2694,17,Female,Caucasian,High School,7.0,13,No,High,Yes,No,Yes,No,2.2,3.0,B
1694,2695,15,Male,Caucasian,Some College,18.3,4,No,Moderate,Yes,No,No,No,3.5,1.0,F
1695,2696,18,Male,African American,High School,2.7,8,No,Moderate,No,No,Yes,No,1.8,4.0,A
1696,2697,15,Female,Asian,Some College,13.4,7,Yes,None,No,No,Yes,Yes,2.8,2.0,D
1697,2698,17,Female,Caucasian,Some College,0.1,6,No,Low,No,Yes,No,No,2.4,3.0,B
1698,2699,15,Female,Asian,Some College,18.5,7,No,Moderate,No,No,No,No,2.9,2.0,D
1699,2700,18,Male,Caucasian,None,2.3,21,No,None,No,No,No,No,0.5,4.0,A
1700,2701,15,Male,Caucasian,High School,1.9,2,No,Low,Yes,No,No,No,2.9,2.0,D
1701,2702,16,Male,Other,Some College,6.7,22,No,Low,No,No,No,No,0.7,4.0,A
1702,2703,17,Female,Caucasian,Higher,7.5,23,No,Low,No,No,No,No,0.4,4.0,A
1703,2704,17,Male,Caucasian,High School,4.3,14,Yes,Moderate,Yes,Yes,Yes,No,2.2,3.0,B
1704,2705,17,Male,Caucasian,Some College,11.7,7,No,Moderate,No,Yes,Yes,No,2.7,2.0,D
1705,2706,18,Female,Caucasian,Some College,8.9,0,Yes,Very High,Yes,No,No,No,4.0,0.0,F
1706,2707,17,Female,Caucasian,Some College,0.7,6,No,Moderate,Yes,No,No,No,2.7,2.0,D
1707,2708,16,Female,Caucasian,High School,6.4,18,No,Very High,Yes,No,No,No,1.9,4.0,A
1708,2709,18,Female,African American,Some College,16.2,1,No,High,Yes,No,No,No,3.5,0.0,F
1709,2710,16,Female,Caucasian,High School,13.8,13,No,Very High,No,No,Yes,Yes,2.0,4.0,A
1710,2711,15,Male,African American,Higher,14.5,17,No,High,No,No,No,No,1.8,4.0,A
1711,2712,15,Female,Caucasian,High School,14.0,29,Yes,High,No,No,No,No,0.9,4.0,A
1712,2713,15,Male,Caucasian,High School,6.2,14,No,Moderate,No,No,Yes,No,1.8,4.0,A
1713,2714,15,Male,African American,None,2.0,13,No,Low,No,Yes,Yes,No,1.9,4.0,A
1714,2715,16,Female,Other,High School,5.4,23,No,Low,Yes,No,No,No,0.6,4.0,A
1715,2716,18,Female,Caucasian,Some College,16.6,24,Yes,Very High,No,Yes,No,No,1.6,4.0,A
1716,2717,18,Female,Asian,High School,19.6,18,No,Very High,No,No,Yes,Yes,1.9,4.0,A
1717,2718,17,Male,African American,None,9.9,29,No,High,Yes,No,No,Yes,0.5,4.0,A
1718,2719,16,Female,African American,Some College,0.2,18,No,High,No,No,No,No,1.3,4.0,A
1719,2720,15,Female,African American,None,2.8,21,Yes,Very High,No,Yes,No,Yes,1.6,4.0,A
1720,2721,16,Female,Caucasian,None,6.4,26,No,Moderate,No,Yes,No,Yes,0.4,4.0,A
1721,2722,17,Female,Caucasian,Bachelor's,11.6,25,No,High,Yes,No,No,No,1.4,4.0,A
1722,2723,17,Female,African American,Some College,1.5,16,No,Moderate,Yes,No,No,No,1.5,4.0,A
1723,2724,16,Male,Caucasian,Bachelor's,18.9,21,Yes,Moderate,Yes,No,No,No,1.6,4.0,A
1724,2725,16,Male,Other,Bachelor's,7.3,27,No,None,No,No,No,No,0.0,4.0,A
1725,2726,16,Male,Caucasian,Some College,18.3,18,Yes,Moderate,Yes,No,No,No,1.9,4.0,A
1726,2727,18,Female,Caucasian,None,15.6,26,No,High,No,No,No,No,0.9,4.0,A
1727,2728,15,Female,Asian,Some College,15.1,15,No,Moderate,No,No,No,No,1.5,4.0,A
1728,2729,16,Female,Caucasian,Bachelor's,12.1,19,No,High,No,No,No,Yes,1.5,4.0,A
1729,2730,16,Male,African American,Some College,12.5,24,Yes,Moderate,No,No,Yes,No,1.3,4.0,A
1730,2731,16,Female,African American,Some College,12.8,18,No,Low,No,No,No,No,1.4,4.0,A
1731,2732,17,Female,Other,High School,12.6,0,Yes,High,Yes,No,No,No,3.8,0.0,F
1732,2733,17,Female,Asian,Bachelor's,11.1,18,No,High,No,No,No,No,1.6,4.0,A
1733,2734,18,Male,African American,Some College,19.7,6,Yes,Low,No,Yes,Yes,No,3.3,1.0,F
1734,2735,15,Female,African American,Higher,14.6,28,No,Moderate,No,No,No,No,0.6,4.0,A
1735,2736,18,Male,Other,High School,15.5,22,No,Moderate,No,No,No,No,1.0,4.0,A
1736,2737,15,Female,Caucasian,High School,17.4,10,No,Very High,No,No,No,Yes,2.4,3.0,B
1737,2738,17,Male,Caucasian,High School,4.3,4,No,High,Yes,Yes,No,No,3.2,1.0,F
1738,2739,17,Male,Caucasian,Some College,1.7,29,No,Low,Yes,No,No,No,0.2,4.0,A
1739,2740,17,Male,Caucasian,High School,9.7,16,No,Moderate,Yes,Yes,No,No,1.8,4.0,A
1740,2741,18,Female,African American,None,10.3,10,No,High,Yes,No,No,No,2.8,2.0,D
1741,2742,16,Female,African American,Higher,16.6,23,No,High,No,No,No,Yes,1.2,4.0,A
1742,2743,16,Male,African American,None,8.9,25,No,High,Yes,No,No,No,1.1,4.0,A
1743,2744,17,Male,Caucasian,Bachelor's,11.4,7,No,Low,No,No,No,No,2.1,3.0,B
1744,2745,16,Female,Asian,High School,10.5,9,No,High,No,No,No,No,2.5,2.0,D
1745,2746,16,Female,Caucasian,Bachelor's,0.8,11,No,High,No,No,No,No,2.0,4.0,A
1746,2747,18,Male,African American,Some College,12.3,9,No,High,No,No,No,No,2.8,2.0,D
1747,2748,15,Female,African American,Bachelor's,16.6,12,No,Moderate,No,No,No,No,2.2,3.0,B
1748,2749,17,Female,Caucasian,Bachelor's,3.2,25,Yes,High,No,No,No,No,0.9,4.0,A
1749,2750,17,Female,Caucasian,None,11.9,17,Yes,High,No,No,Yes,No,1.8,4.0,A
1750,2751,18,Female,Caucasian,None,11.9,9,No,High,Yes,No,No,No,2.7,2.0,D
1751,2752,18,Male,Asian,High School,3.3,18,No,Moderate,No,No,No,No,1.3,4.0,A
1752,2753,16,Female,Other,Some College,2.5,19,No,Low,No,No,No,Yes,0.8,4.0,A
1753,2754,17,Female,African American,Bachelor's,19.6,16,No,Moderate,Yes,No,No,Yes,1.8,4.0,A
1754,2755,15,Male,Caucasian,Some College,7.9,19,No,Moderate,No,No,No,No,1.5,4.0,A
1755,2756,18,Male,Caucasian,Some College,4.5,15,No,Moderate,Yes,No,No,No,1.6,4.0,A
1756,2757,15,Female,Asian,High School,3.4,4,No,Moderate,Yes,No,No,No,2.9,2.0,D
1757,2758,15,Female,Asian,Bachelor's,13.4,2,No,Moderate,No,No,Yes,No,3.1,1.0,F
1758,2759,17,Female,Caucasian,Higher,12.2,29,No,High,No,No,No,No,0.3,4.0,A
1759,2760,17,Female,Caucasian,High School,12.9,26,No,Low,No,Yes,No,No,0.6,4.0,A
1760,2761,18,Male,Asian,Some College,1.8,14,No,Moderate,No,No,No,No,1.6,4.0,A
1761,2762,17,Male,Caucasian,None,17.9,25,No,High,No,No,No,No,1.2,4.0,A
1762,2763,17,Male,Caucasian,Some College,7.8,1,No,Moderate,No,Yes,No,Yes,3.0,1.0,F
1763,2764,17,Female,Caucasian,Some College,6.3,12,Yes,Moderate,No,No,No,Yes,2.3,3.0,B
1764,2765,15,Female,African American,High School,9.2,21,Yes,Moderate,No,Yes,No,No,1.5,4.0,A
